concessionaria;mes_ano;sentido;praca;tipo_de_cobranca;categoria;tipo_de_veiculo;volume_total;multiplicador_de_tarifa;volume_veiculo_equivalente
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Crescente";"2 (Vargem)";"N/I";"Outros";"Comercial";9559,00;6,00;57354,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Crescente";"2 (Vargem)";"N/I";"Categoria 9";"Moto";9705,00;0,50;4852,50
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Crescente";"2 (Vargem)";"N/I";"Categoria 1";"Passeio";392485,00;1,00;392485,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Crescente";"2 (Vargem)";"N/I";"Categoria 3";"Passeio";1465,00;1,50;2197,50
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Crescente";"2 (Vargem)";"N/I";"Categoria 5";"Passeio";221,00;2,00;442,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Decrescente";"2 (Vargem)";"N/I";"Categoria 2";"Comercial";29533,00;2,00;59066,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Decrescente";"2 (Vargem)";"N/I";"Categoria 4";"Comercial";34145,00;3,00;102435,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Decrescente";"2 (Vargem)";"N/I";"Categoria 6";"Comercial";21813,00;4,00;87252,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Decrescente";"2 (Vargem)";"N/I";"Categoria 7";"Comercial";19569,00;5,00;97845,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Decrescente";"2 (Vargem)";"N/I";"Categoria 8";"Comercial";23218,00;6,00;139308,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Decrescente";"2 (Vargem)";"N/I";"Outros";"Comercial";7757,00;6,00;46542,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Decrescente";"2 (Vargem)";"N/I";"Categoria 9";"Moto";8642,00;0,50;4321,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Decrescente";"2 (Vargem)";"N/I";"Categoria 1";"Passeio";319075,00;1,00;319075,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Decrescente";"2 (Vargem)";"N/I";"Categoria 3";"Passeio";1156,00;1,50;1734,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Decrescente";"2 (Vargem)";"N/I";"Categoria 5";"Passeio";146,00;2,00;292,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Crescente";"3 (Cambuí)";"N/I";"Categoria 2";"Comercial";26742,00;2,00;53484,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Crescente";"3 (Cambuí)";"N/I";"Categoria 4";"Comercial";29859,00;3,00;89577,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Crescente";"3 (Cambuí)";"N/I";"Categoria 6";"Comercial";21211,00;4,00;84844,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Crescente";"3 (Cambuí)";"N/I";"Categoria 7";"Comercial";15628,00;5,00;78140,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Crescente";"3 (Cambuí)";"N/I";"Categoria 8";"Comercial";22316,00;6,00;133896,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Crescente";"3 (Cambuí)";"N/I";"Outros";"Comercial";9457,00;6,00;56742,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Crescente";"3 (Cambuí)";"N/I";"Categoria 9";"Moto";4919,00;0,50;2459,50
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Crescente";"3 (Cambuí)";"N/I";"Categoria 1";"Passeio";275774,00;1,00;275774,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Crescente";"3 (Cambuí)";"N/I";"Categoria 3";"Passeio";1237,00;1,50;1855,50
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Crescente";"3 (Cambuí)";"N/I";"Categoria 5";"Passeio";144,00;2,00;288,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 2";"Comercial";25032,00;2,00;50064,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 4";"Comercial";31391,00;3,00;94173,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 6";"Comercial";19286,00;4,00;77144,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 7";"Comercial";18085,00;5,00;90425,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 8";"Comercial";22295,00;6,00;133770,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Decrescente";"3 (Cambuí)";"N/I";"Outros";"Comercial";7647,00;6,00;45882,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 9";"Moto";4505,00;0,50;2252,50
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 1";"Passeio";217760,00;1,00;217760,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 3";"Passeio";1042,00;1,50;1563,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 5";"Passeio";137,00;2,00;274,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 2";"Comercial";23541,00;2,00;47082,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 4";"Comercial";31363,00;3,00;94089,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 6";"Comercial";20288,00;4,00;81152,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 7";"Comercial";15449,00;5,00;77245,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 8";"Comercial";25430,00;6,00;152580,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Crescente";"4 (São Gonçalo)";"N/I";"Outros";"Comercial";9982,00;6,00;59892,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 9";"Moto";3009,00;0,50;1504,50
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 1";"Passeio";210493,00;1,00;210493,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 3";"Passeio";1163,00;1,50;1744,50
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 5";"Passeio";149,00;2,00;298,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 2";"Comercial";21183,00;2,00;42366,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 4";"Comercial";33324,00;3,00;99972,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 6";"Comercial";20445,00;4,00;81780,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 7";"Comercial";17898,00;5,00;89490,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 8";"Comercial";23901,00;6,00;143406,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Decrescente";"4 (São Gonçalo)";"N/I";"Outros";"Comercial";7175,00;6,00;43050,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 9";"Moto";2532,00;0,50;1266,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 1";"Passeio";159841,00;1,00;159841,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 3";"Passeio";1133,00;1,50;1699,50
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 5";"Passeio";168,00;2,00;336,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 2";"Comercial";21340,00;2,00;42680,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 4";"Comercial";30442,00;3,00;91326,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 6";"Comercial";19336,00;4,00;77344,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 7";"Comercial";14419,00;5,00;72095,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 8";"Comercial";27481,00;6,00;164886,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Outros";"Comercial";10173,00;6,00;61038,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 9";"Moto";2696,00;0,50;1348,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 1";"Passeio";193193,00;1,00;193193,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 3";"Passeio";1098,00;1,50;1647,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 5";"Passeio";146,00;2,00;292,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 2";"Comercial";19541,00;2,00;39082,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 4";"Comercial";33279,00;3,00;99837,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 6";"Comercial";21346,00;4,00;85384,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 7";"Comercial";16679,00;5,00;83395,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 8";"Comercial";23732,00;6,00;142392,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Outros";"Comercial";6318,00;6,00;37908,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 9";"Moto";2456,00;0,50;1228,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 1";"Passeio";150715,00;1,00;150715,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 3";"Passeio";946,00;1,50;1419,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 5";"Passeio";135,00;2,00;270,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 2";"Comercial";19030,00;2,00;38060,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 4";"Comercial";26181,00;3,00;78543,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 6";"Comercial";17484,00;4,00;69936,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 7";"Comercial";12053,00;5,00;60265,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 8";"Comercial";18570,00;6,00;111420,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Outros";"Comercial";5906,00;6,00;35436,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 9";"Moto";2563,00;0,50;1281,50
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 1";"Passeio";168219,00;1,00;168219,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 3";"Passeio";971,00;1,50;1456,50
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 5";"Passeio";160,00;2,00;320,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 2";"Comercial";17607,00;2,00;35214,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 4";"Comercial";28660,00;3,00;85980,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 6";"Comercial";16031,00;4,00;64124,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 7";"Comercial";14363,00;5,00;71815,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 8";"Comercial";19569,00;6,00;117414,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Outros";"Comercial";5254,00;6,00;31524,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 9";"Moto";2382,00;0,50;1191,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 1";"Passeio";130709,00;1,00;130709,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 3";"Passeio";824,00;1,50;1236,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 5";"Passeio";137,00;2,00;274,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 2";"Comercial";19733,00;2,00;39466,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 4";"Comercial";25644,00;3,00;76932,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 6";"Comercial";17122,00;4,00;68488,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 7";"Comercial";12095,00;5,00;60475,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 8";"Comercial";17388,00;6,00;104328,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Outros";"Comercial";5571,00;6,00;33426,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 9";"Moto";4403,00;0,50;2201,50
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 1";"Passeio";169303,00;1,00;169303,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 3";"Passeio";919,00;1,50;1378,50
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 5";"Passeio";126,00;2,00;252,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 2";"Comercial";17253,00;2,00;34506,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 4";"Comercial";27455,00;3,00;82365,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 6";"Comercial";15623,00;4,00;62492,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 7";"Comercial";14233,00;5,00;71165,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 8";"Comercial";19410,00;6,00;116460,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Outros";"Comercial";5195,00;6,00;31170,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 9";"Moto";4277,00;0,50;2138,50
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 1";"Passeio";135110,00;1,00;135110,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 3";"Passeio";888,00;1,50;1332,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 5";"Passeio";143,00;2,00;286,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 2";"Comercial";21455,00;2,00;42910,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 4";"Comercial";26351,00;3,00;79053,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 6";"Comercial";17959,00;4,00;71836,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 7";"Comercial";11856,00;5,00;59280,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 8";"Comercial";17698,00;6,00;106188,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Crescente";"8 (Itatiaiuçu)";"N/I";"Outros";"Comercial";5754,00;6,00;34524,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 9";"Moto";3898,00;0,50;1949,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 1";"Passeio";195841,00;1,00;195841,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 3";"Passeio";1147,00;1,50;1720,50
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 5";"Passeio";164,00;2,00;328,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 2";"Comercial";21224,00;2,00;42448,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 4";"Comercial";28582,00;3,00;85746,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 6";"Comercial";15772,00;4,00;63088,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 7";"Comercial";14751,00;5,00;73755,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 8";"Comercial";17876,00;6,00;107256,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Outros";"Comercial";4580,00;6,00;27480,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 9";"Moto";4046,00;0,50;2023,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 1";"Passeio";166959,00;1,00;166959,00
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 3";"Passeio";1077,00;1,50;1615,50
"AUTOPISTA FERNÃO DIAS";"01/01/2017";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 5";"Passeio";165,00;2,00;330,00
"AUTOPISTA FERNÃO DIAS";"01/02/2017";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Categoria 2";"Comercial";54987,00;2,00;109974,00
"AUTOPISTA FERNÃO DIAS";"01/02/2017";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Categoria 4";"Comercial";36623,00;3,00;109869,00
"AUTOPISTA FERNÃO DIAS";"01/02/2017";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Categoria 6";"Comercial";19963,00;4,00;79852,00
"AUTOPISTA FERNÃO DIAS";"01/02/2017";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Categoria 7";"Comercial";15522,00;5,00;77610,00
"AUTOPISTA FERNÃO DIAS";"01/02/2017";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Categoria 8";"Comercial";15448,00;6,00;92688,00
"AUTOPISTA FERNÃO DIAS";"01/02/2017";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Outros";"Comercial";4799,00;6,00;28794,00
"AUTOPISTA FERNÃO DIAS";"01/02/2017";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Categoria 9";"Moto";24247,00;0,50;12123,50
"AUTOPISTA FERNÃO DIAS";"01/02/2017";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Categoria 1";"Passeio";728869,00;1,00;728869,00
"AUTOPISTA FERNÃO DIAS";"01/02/2017";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Categoria 3";"Passeio";1631,00;1,50;2446,50
"AUTOPISTA FERNÃO DIAS";"01/02/2017";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Categoria 5";"Passeio";223,00;2,00;446,00
