concessionaria;mes_ano;sentido;praca;tipo_de_cobranca;categoria;tipo_de_veiculo;volume_total;multiplicador_de_tarifa;volume_veiculo_equivalente
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Crescente";"3 (Cambuí)";"N/I";"Categoria 1";"Passeio";217614,00;1,00;217614,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Crescente";"3 (Cambuí)";"N/I";"Categoria 3";"Passeio";885,00;1,50;1327,50
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Crescente";"3 (Cambuí)";"N/I";"Categoria 5";"Passeio";61,00;2,00;122,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 2";"Comercial";21653,00;2,00;43306,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 4";"Comercial";40953,00;3,00;122859,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 6";"Comercial";8228,00;4,00;32912,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 7";"Comercial";29793,00;5,00;148965,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 8";"Comercial";22598,00;6,00;135588,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"3 (Cambuí)";"N/I";"Outros";"Comercial";10338,00;6,00;62028,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 9";"Moto";5826,00;0,50;2913,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 1";"Passeio";169988,00;1,00;169988,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 3";"Passeio";761,00;1,50;1141,50
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 5";"Passeio";55,00;2,00;110,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 2";"Comercial";17028,00;2,00;34056,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 4";"Comercial";42920,00;3,00;128760,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 6";"Comercial";8466,00;4,00;33864,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 7";"Comercial";30393,00;5,00;151965,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 8";"Comercial";24859,00;6,00;149154,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Crescente";"4 (São Gonçalo)";"N/I";"Outros";"Comercial";11658,00;6,00;69948,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 9";"Moto";2981,00;0,50;1490,50
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 1";"Passeio";167379,00;1,00;167379,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 3";"Passeio";869,00;1,50;1303,50
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 5";"Passeio";67,00;2,00;134,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 2";"Comercial";17854,00;2,00;35708,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 4";"Comercial";43892,00;3,00;131676,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 6";"Comercial";8766,00;4,00;35064,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 7";"Comercial";30046,00;5,00;150230,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 8";"Comercial";25068,00;6,00;150408,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"4 (São Gonçalo)";"N/I";"Outros";"Comercial";9971,00;6,00;59826,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 9";"Moto";2400,00;0,50;1200,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 1";"Passeio";128849,00;1,00;128849,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 3";"Passeio";779,00;1,50;1168,50
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 5";"Passeio";66,00;2,00;132,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 2";"Comercial";15047,00;2,00;30094,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 4";"Comercial";41530,00;3,00;124590,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 6";"Comercial";8253,00;4,00;33012,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 7";"Comercial";28828,00;5,00;144140,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 8";"Comercial";24440,00;6,00;146640,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Outros";"Comercial";11627,00;6,00;69762,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 9";"Moto";2435,00;0,50;1217,50
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 1";"Passeio";155043,00;1,00;155043,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 3";"Passeio";843,00;1,50;1264,50
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 5";"Passeio";70,00;2,00;140,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 2";"Comercial";15963,00;2,00;31926,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 4";"Comercial";43012,00;3,00;129036,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 6";"Comercial";8390,00;4,00;33560,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 7";"Comercial";28320,00;5,00;141600,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 8";"Comercial";24287,00;6,00;145722,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Outros";"Comercial";10385,00;6,00;62310,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 9";"Moto";2049,00;0,50;1024,50
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 1";"Passeio";121971,00;1,00;121971,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 3";"Passeio";757,00;1,50;1135,50
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 5";"Passeio";66,00;2,00;132,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 2";"Comercial";13657,00;2,00;27314,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 4";"Comercial";36043,00;3,00;108129,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 6";"Comercial";7811,00;4,00;31244,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 7";"Comercial";24490,00;5,00;122450,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 8";"Comercial";17111,00;6,00;102666,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Outros";"Comercial";7018,00;6,00;42108,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 9";"Moto";2155,00;0,50;1077,50
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 1";"Passeio";133078,00;1,00;133078,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 3";"Passeio";729,00;1,50;1093,50
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 5";"Passeio";72,00;2,00;144,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 2";"Comercial";14328,00;2,00;28656,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 4";"Comercial";37926,00;3,00;113778,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 6";"Comercial";8131,00;4,00;32524,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 7";"Comercial";24984,00;5,00;124920,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 8";"Comercial";18951,00;6,00;113706,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Outros";"Comercial";6618,00;6,00;39708,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 9";"Moto";1828,00;0,50;914,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 1";"Passeio";105870,00;1,00;105870,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 3";"Passeio";678,00;1,50;1017,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 5";"Passeio";61,00;2,00;122,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 2";"Comercial";12795,00;2,00;25590,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 4";"Comercial";34803,00;3,00;104409,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 6";"Comercial";7913,00;4,00;31652,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 7";"Comercial";24455,00;5,00;122275,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 8";"Comercial";16810,00;6,00;100860,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Outros";"Comercial";7081,00;6,00;42486,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 9";"Moto";2934,00;0,50;1467,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 1";"Passeio";134852,00;1,00;134852,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 3";"Passeio";687,00;1,50;1030,50
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 5";"Passeio";59,00;2,00;118,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 2";"Comercial";13808,00;2,00;27616,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 4";"Comercial";37009,00;3,00;111027,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 6";"Comercial";8043,00;4,00;32172,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 7";"Comercial";25045,00;5,00;125225,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 8";"Comercial";18522,00;6,00;111132,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Outros";"Comercial";6261,00;6,00;37566,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 9";"Moto";2648,00;0,50;1324,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 1";"Passeio";111298,00;1,00;111298,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 3";"Passeio";676,00;1,50;1014,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 5";"Passeio";64,00;2,00;128,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 2";"Comercial";15608,00;2,00;31216,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 4";"Comercial";36359,00;3,00;109077,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 6";"Comercial";7658,00;4,00;30632,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 7";"Comercial";24825,00;5,00;124125,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 8";"Comercial";17343,00;6,00;104058,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Crescente";"8 (Itatiaiuçu)";"N/I";"Outros";"Comercial";6859,00;6,00;41154,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 9";"Moto";3105,00;0,50;1552,50
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 1";"Passeio";156283,00;1,00;156283,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 3";"Passeio";749,00;1,50;1123,50
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 5";"Passeio";63,00;2,00;126,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 2";"Comercial";16381,00;2,00;32762,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 4";"Comercial";38349,00;3,00;115047,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 6";"Comercial";8067,00;4,00;32268,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 7";"Comercial";25484,00;5,00;127420,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 8";"Comercial";18870,00;6,00;113220,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Outros";"Comercial";6322,00;6,00;37932,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 9";"Moto";3167,00;0,50;1583,50
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 1";"Passeio";137249,00;1,00;137249,00
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 3";"Passeio";763,00;1,50;1144,50
"AUTOPISTA FERNÃO DIAS";"01/01/2011";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 5";"Passeio";70,00;2,00;140,00
"AUTOPISTA FERNÃO DIAS";"01/02/2011";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Categoria 2";"Comercial";48532,00;2,00;97064,00
"AUTOPISTA FERNÃO DIAS";"01/02/2011";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Categoria 4";"Comercial";52854,00;3,00;158562,00
"AUTOPISTA FERNÃO DIAS";"01/02/2011";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Categoria 6";"Comercial";7815,00;4,00;31260,00
"AUTOPISTA FERNÃO DIAS";"01/02/2011";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Categoria 7";"Comercial";32369,00;5,00;161845,00
"AUTOPISTA FERNÃO DIAS";"01/02/2011";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Categoria 8";"Comercial";20600,00;6,00;123600,00
"AUTOPISTA FERNÃO DIAS";"01/02/2011";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Outros";"Comercial";7559,00;6,00;45354,00
"AUTOPISTA FERNÃO DIAS";"01/02/2011";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Categoria 9";"Moto";20648,00;0,50;10324,00
"AUTOPISTA FERNÃO DIAS";"01/02/2011";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Categoria 1";"Passeio";584741,00;1,00;584741,00
"AUTOPISTA FERNÃO DIAS";"01/02/2011";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Categoria 3";"Passeio";1073,00;1,50;1609,50
"AUTOPISTA FERNÃO DIAS";"01/02/2011";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Categoria 5";"Passeio";86,00;2,00;172,00
