concessionaria;mes_ano;sentido;praca;tipo_de_cobranca;categoria;tipo_de_veiculo;volume_total;multiplicador_de_tarifa;volume_veiculo_equivalente
"AUTOPISTA FERNÃO DIAS";"01/04/2020";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 4";"Comercial";16115,00;3,00;48345,00
"AUTOPISTA FERNÃO DIAS";"01/04/2020";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 6";"Comercial";14126,00;4,00;56504,00
"AUTOPISTA FERNÃO DIAS";"01/04/2020";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 7";"Comercial";8390,00;5,00;41950,00
"AUTOPISTA FERNÃO DIAS";"01/04/2020";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 8";"Comercial";20048,00;6,00;120288,00
"AUTOPISTA FERNÃO DIAS";"01/04/2020";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Outros";"Comercial";9443,00;6,00;56658,00
"AUTOPISTA FERNÃO DIAS";"01/04/2020";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 9";"Moto";3619,00;0,50;1809,50
"AUTOPISTA FERNÃO DIAS";"01/04/2020";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 1";"Passeio";57694,00;1,00;57694,00
"AUTOPISTA FERNÃO DIAS";"01/04/2020";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 3";"Passeio";457,00;1,50;685,50
"AUTOPISTA FERNÃO DIAS";"01/04/2020";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 5";"Passeio";90,00;2,00;180,00
"AUTOPISTA FERNÃO DIAS";"01/04/2020";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 2";"Comercial";14249,00;2,00;28498,00
"AUTOPISTA FERNÃO DIAS";"01/04/2020";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 4";"Comercial";16474,00;3,00;49422,00
"AUTOPISTA FERNÃO DIAS";"01/04/2020";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 6";"Comercial";11983,00;4,00;47932,00
"AUTOPISTA FERNÃO DIAS";"01/04/2020";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 7";"Comercial";10044,00;5,00;50220,00
"AUTOPISTA FERNÃO DIAS";"01/04/2020";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 8";"Comercial";22520,00;6,00;135120,00
"AUTOPISTA FERNÃO DIAS";"01/04/2020";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Outros";"Comercial";10023,00;6,00;60138,00
"AUTOPISTA FERNÃO DIAS";"01/04/2020";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 9";"Moto";3671,00;0,50;1835,50
"AUTOPISTA FERNÃO DIAS";"01/04/2020";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 1";"Passeio";60898,00;1,00;60898,00
"AUTOPISTA FERNÃO DIAS";"01/04/2020";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 3";"Passeio";498,00;1,50;747,00
"AUTOPISTA FERNÃO DIAS";"01/04/2020";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 5";"Passeio";95,00;2,00;190,00
"AUTOPISTA FERNÃO DIAS";"01/04/2020";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 2";"Comercial";17296,00;2,00;34592,00
"AUTOPISTA FERNÃO DIAS";"01/04/2020";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 4";"Comercial";16781,00;3,00;50343,00
"AUTOPISTA FERNÃO DIAS";"01/04/2020";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 6";"Comercial";14909,00;4,00;59636,00
"AUTOPISTA FERNÃO DIAS";"01/04/2020";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 7";"Comercial";8285,00;5,00;41425,00
"AUTOPISTA FERNÃO DIAS";"01/04/2020";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 8";"Comercial";19367,00;6,00;116202,00
"AUTOPISTA FERNÃO DIAS";"01/04/2020";"Crescente";"8 (Itatiaiuçu)";"N/I";"Outros";"Comercial";8961,00;6,00;53766,00
"AUTOPISTA FERNÃO DIAS";"01/04/2020";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 9";"Moto";3610,00;0,50;1805,00
"AUTOPISTA FERNÃO DIAS";"01/04/2020";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 1";"Passeio";81944,00;1,00;81944,00
"AUTOPISTA FERNÃO DIAS";"01/04/2020";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 3";"Passeio";759,00;1,50;1138,50
"AUTOPISTA FERNÃO DIAS";"01/04/2020";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 5";"Passeio";187,00;2,00;374,00
"AUTOPISTA FERNÃO DIAS";"01/04/2020";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 2";"Comercial";16007,00;2,00;32014,00
"AUTOPISTA FERNÃO DIAS";"01/04/2020";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 4";"Comercial";17072,00;3,00;51216,00
"AUTOPISTA FERNÃO DIAS";"01/04/2020";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 6";"Comercial";12125,00;4,00;48500,00
"AUTOPISTA FERNÃO DIAS";"01/04/2020";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 7";"Comercial";10215,00;5,00;51075,00
"AUTOPISTA FERNÃO DIAS";"01/04/2020";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 8";"Comercial";21935,00;6,00;131610,00
"AUTOPISTA FERNÃO DIAS";"01/04/2020";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Outros";"Comercial";8961,00;6,00;53766,00
"AUTOPISTA FERNÃO DIAS";"01/04/2020";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 9";"Moto";3652,00;0,50;1826,00
"AUTOPISTA FERNÃO DIAS";"01/04/2020";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 1";"Passeio";83721,00;1,00;83721,00
"AUTOPISTA FERNÃO DIAS";"01/04/2020";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 3";"Passeio";854,00;1,50;1281,00
"AUTOPISTA FERNÃO DIAS";"01/04/2020";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 5";"Passeio";194,00;2,00;388,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Categoria 2";"Comercial";46237,00;2,00;92474,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Categoria 4";"Comercial";28896,00;3,00;86688,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Categoria 6";"Comercial";20889,00;4,00;83556,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Categoria 7";"Comercial";13143,00;5,00;65715,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Categoria 8";"Comercial";23402,00;6,00;140412,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Outros";"Comercial";11477,00;6,00;68862,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Categoria 9";"Moto";21176,00;0,50;10588,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Categoria 1";"Passeio";503019,00;1,00;503019,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Categoria 3";"Passeio";1552,00;1,50;2328,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Categoria 5";"Passeio";158,00;2,00;316,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Crescente";"1 Sul (Mairiporã)";"N/I";"Categoria 2";"Comercial";44745,00;2,00;89490,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Crescente";"1 Sul (Mairiporã)";"N/I";"Categoria 4";"Comercial";29491,00;3,00;88473,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Crescente";"1 Sul (Mairiporã)";"N/I";"Categoria 6";"Comercial";17047,00;4,00;68188,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Crescente";"1 Sul (Mairiporã)";"N/I";"Categoria 7";"Comercial";12107,00;5,00;60535,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Crescente";"1 Sul (Mairiporã)";"N/I";"Categoria 8";"Comercial";30472,00;6,00;182832,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Crescente";"1 Sul (Mairiporã)";"N/I";"Outros";"Comercial";20682,00;6,00;124092,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Crescente";"1 Sul (Mairiporã)";"N/I";"Categoria 9";"Moto";23431,00;0,50;11715,50
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Crescente";"1 Sul (Mairiporã)";"N/I";"Categoria 1";"Passeio";523570,00;1,00;523570,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Crescente";"1 Sul (Mairiporã)";"N/I";"Categoria 3";"Passeio";1442,00;1,50;2163,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Crescente";"1 Sul (Mairiporã)";"N/I";"Categoria 5";"Passeio";163,00;2,00;326,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Crescente";"2 (Vargem)";"N/I";"Categoria 2";"Comercial";32057,00;2,00;64114,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Crescente";"2 (Vargem)";"N/I";"Categoria 4";"Comercial";27864,00;3,00;83592,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Crescente";"2 (Vargem)";"N/I";"Categoria 6";"Comercial";23747,00;4,00;94988,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Crescente";"2 (Vargem)";"N/I";"Categoria 7";"Comercial";16545,00;5,00;82725,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Crescente";"2 (Vargem)";"N/I";"Categoria 8";"Comercial";44083,00;6,00;264498,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Crescente";"2 (Vargem)";"N/I";"Outros";"Comercial";26196,00;6,00;157176,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Crescente";"2 (Vargem)";"N/I";"Categoria 9";"Moto";9099,00;0,50;4549,50
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Crescente";"2 (Vargem)";"N/I";"Categoria 1";"Passeio";207276,00;1,00;207276,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Crescente";"2 (Vargem)";"N/I";"Categoria 3";"Passeio";1138,00;1,50;1707,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Crescente";"2 (Vargem)";"N/I";"Categoria 5";"Passeio";164,00;2,00;328,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Decrescente";"2 (Vargem)";"N/I";"Categoria 2";"Comercial";29850,00;2,00;59700,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Decrescente";"2 (Vargem)";"N/I";"Categoria 4";"Comercial";30916,00;3,00;92748,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Decrescente";"2 (Vargem)";"N/I";"Categoria 6";"Comercial";27229,00;4,00;108916,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Decrescente";"2 (Vargem)";"N/I";"Categoria 7";"Comercial";20418,00;5,00;102090,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Decrescente";"2 (Vargem)";"N/I";"Categoria 8";"Comercial";36576,00;6,00;219456,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Decrescente";"2 (Vargem)";"N/I";"Outros";"Comercial";17674,00;6,00;106044,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Decrescente";"2 (Vargem)";"N/I";"Categoria 9";"Moto";8597,00;0,50;4298,50
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Decrescente";"2 (Vargem)";"N/I";"Categoria 1";"Passeio";205073,00;1,00;205073,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Decrescente";"2 (Vargem)";"N/I";"Categoria 3";"Passeio";1205,00;1,50;1807,50
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Decrescente";"2 (Vargem)";"N/I";"Categoria 5";"Passeio";154,00;2,00;308,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Crescente";"3 (Cambuí)";"N/I";"Categoria 2";"Comercial";23799,00;2,00;47598,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Crescente";"3 (Cambuí)";"N/I";"Categoria 4";"Comercial";23550,00;3,00;70650,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Crescente";"3 (Cambuí)";"N/I";"Categoria 6";"Comercial";20056,00;4,00;80224,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Crescente";"3 (Cambuí)";"N/I";"Categoria 7";"Comercial";14610,00;5,00;73050,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Crescente";"3 (Cambuí)";"N/I";"Categoria 8";"Comercial";42320,00;6,00;253920,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Crescente";"3 (Cambuí)";"N/I";"Outros";"Comercial";25606,00;6,00;153636,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Crescente";"3 (Cambuí)";"N/I";"Categoria 9";"Moto";4768,00;0,50;2384,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Crescente";"3 (Cambuí)";"N/I";"Categoria 1";"Passeio";123858,00;1,00;123858,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Crescente";"3 (Cambuí)";"N/I";"Categoria 3";"Passeio";922,00;1,50;1383,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Crescente";"3 (Cambuí)";"N/I";"Categoria 5";"Passeio";148,00;2,00;296,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 2";"Comercial";23526,00;2,00;47052,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 4";"Comercial";26216,00;3,00;78648,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 6";"Comercial";23203,00;4,00;92812,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 7";"Comercial";18160,00;5,00;90800,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 8";"Comercial";34418,00;6,00;206508,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Decrescente";"3 (Cambuí)";"N/I";"Outros";"Comercial";16083,00;6,00;96498,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 9";"Moto";4980,00;0,50;2490,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 1";"Passeio";126229,00;1,00;126229,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 3";"Passeio";981,00;1,50;1471,50
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 5";"Passeio";129,00;2,00;258,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 2";"Comercial";22037,00;2,00;44074,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 4";"Comercial";24472,00;3,00;73416,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 6";"Comercial";19070,00;4,00;76280,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 7";"Comercial";12219,00;5,00;61095,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 8";"Comercial";43486,00;6,00;260916,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Crescente";"4 (São Gonçalo)";"N/I";"Outros";"Comercial";25321,00;6,00;151926,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 9";"Moto";1980,00;0,50;990,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 1";"Passeio";85976,00;1,00;85976,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 3";"Passeio";883,00;1,50;1324,50
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 5";"Passeio";140,00;2,00;280,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 2";"Comercial";20785,00;2,00;41570,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 4";"Comercial";27216,00;3,00;81648,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 6";"Comercial";23112,00;4,00;92448,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 7";"Comercial";17161,00;5,00;85805,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 8";"Comercial";35236,00;6,00;211416,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Decrescente";"4 (São Gonçalo)";"N/I";"Outros";"Comercial";14697,00;6,00;88182,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 9";"Moto";1894,00;0,50;947,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 1";"Passeio";88367,00;1,00;88367,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 3";"Passeio";959,00;1,50;1438,50
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 5";"Passeio";135,00;2,00;270,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 2";"Comercial";19556,00;2,00;39112,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 4";"Comercial";23393,00;3,00;70179,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 6";"Comercial";17947,00;4,00;71788,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 7";"Comercial";11723,00;5,00;58615,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 8";"Comercial";42919,00;6,00;257514,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Outros";"Comercial";23378,00;6,00;140268,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 9";"Moto";1853,00;0,50;926,50
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 1";"Passeio";76677,00;1,00;76677,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 3";"Passeio";834,00;1,50;1251,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 5";"Passeio";141,00;2,00;282,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 2";"Comercial";18956,00;2,00;37912,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 4";"Comercial";26118,00;3,00;78354,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 6";"Comercial";23347,00;4,00;93388,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 7";"Comercial";15998,00;5,00;79990,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 8";"Comercial";32470,00;6,00;194820,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Outros";"Comercial";13159,00;6,00;78954,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 9";"Moto";1861,00;0,50;930,50
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 1";"Passeio";79679,00;1,00;79679,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 3";"Passeio";903,00;1,50;1354,50
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 5";"Passeio";142,00;2,00;284,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 2";"Comercial";17796,00;2,00;35592,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 4";"Comercial";20269,00;3,00;60807,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 6";"Comercial";16486,00;4,00;65944,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 7";"Comercial";9955,00;5,00;49775,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 8";"Comercial";23399,00;6,00;140394,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Outros";"Comercial";11254,00;6,00;67524,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 9";"Moto";1891,00;0,50;945,50
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 1";"Passeio";70296,00;1,00;70296,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 3";"Passeio";773,00;1,50;1159,50
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 5";"Passeio";126,00;2,00;252,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 2";"Comercial";16570,00;2,00;33140,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 4";"Comercial";21513,00;3,00;64539,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 6";"Comercial";14880,00;4,00;59520,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 7";"Comercial";13233,00;5,00;66165,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 8";"Comercial";27640,00;6,00;165840,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Outros";"Comercial";11199,00;6,00;67194,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 9";"Moto";1897,00;0,50;948,50
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 1";"Passeio";73394,00;1,00;73394,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 3";"Passeio";838,00;1,50;1257,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 5";"Passeio";123,00;2,00;246,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 2";"Comercial";18139,00;2,00;36278,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 4";"Comercial";19313,00;3,00;57939,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 6";"Comercial";16769,00;4,00;67076,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 7";"Comercial";10047,00;5,00;50235,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 8";"Comercial";23227,00;6,00;139362,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Outros";"Comercial";10988,00;6,00;65928,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 9";"Moto";3630,00;0,50;1815,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 1";"Passeio";71953,00;1,00;71953,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 3";"Passeio";692,00;1,50;1038,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 5";"Passeio";107,00;2,00;214,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 2";"Comercial";16747,00;2,00;33494,00
"AUTOPISTA FERNÃO DIAS";"01/05/2020";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 4";"Comercial";20410,00;3,00;61230,00
