concessionaria;mes_ano;sentido;praca;tipo_de_cobranca;categoria;tipo_de_veiculo;volume_total;multiplicador_de_tarifa;volume_veiculo_equivalente
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 7";"Comercial";29720,00;5,00;148600,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 8";"Comercial";13300,00;6,00;79800,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"4 (São Gonçalo)";"N/I";"Outros";"Comercial";12508,00;6,00;75048,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 9";"Moto";2551,00;0,50;1275,50
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 1";"Passeio";132247,00;1,00;132247,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 3";"Passeio";562,00;1,50;843,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 5";"Passeio";57,00;2,00;114,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 2";"Comercial";16447,00;2,00;32894,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 4";"Comercial";43428,00;3,00;130284,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 6";"Comercial";6874,00;4,00;27496,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 7";"Comercial";29598,00;5,00;147990,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 8";"Comercial";15571,00;6,00;93426,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Outros";"Comercial";11435,00;6,00;68610,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 9";"Moto";2363,00;0,50;1181,50
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 1";"Passeio";137435,00;1,00;137435,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 3";"Passeio";627,00;1,50;940,50
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 5";"Passeio";64,00;2,00;128,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 2";"Comercial";15031,00;2,00;30062,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 4";"Comercial";39680,00;3,00;119040,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 6";"Comercial";6334,00;4,00;25336,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 7";"Comercial";27199,00;5,00;135995,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 8";"Comercial";14181,00;6,00;85086,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Outros";"Comercial";10502,00;6,00;63012,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 9";"Moto";2063,00;0,50;1031,50
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 1";"Passeio";120775,00;1,00;120775,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 3";"Passeio";563,00;1,50;844,50
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 5";"Passeio";59,00;2,00;118,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 2";"Comercial";14725,00;2,00;29450,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 4";"Comercial";37081,00;3,00;111243,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 6";"Comercial";6653,00;4,00;26612,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 7";"Comercial";24881,00;5,00;124405,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 8";"Comercial";14118,00;6,00;84708,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Outros";"Comercial";4160,00;6,00;24960,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 9";"Moto";2018,00;0,50;1009,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 1";"Passeio";115931,00;1,00;115931,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 3";"Passeio";532,00;1,50;798,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 5";"Passeio";59,00;2,00;118,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 2";"Comercial";13611,00;2,00;27222,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 4";"Comercial";34343,00;3,00;103029,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 6";"Comercial";6198,00;4,00;24792,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 7";"Comercial";23135,00;5,00;115675,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 8";"Comercial";5371,00;6,00;32226,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Outros";"Comercial";11588,00;6,00;69528,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 9";"Moto";1846,00;0,50;923,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 1";"Passeio";105382,00;1,00;105382,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 3";"Passeio";490,00;1,50;735,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 5";"Passeio";55,00;2,00;110,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 2";"Comercial";14178,00;2,00;28356,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 4";"Comercial";35456,00;3,00;106368,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 6";"Comercial";6562,00;4,00;26248,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 7";"Comercial";24209,00;5,00;121045,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 8";"Comercial";13463,00;6,00;80778,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Outros";"Comercial";3830,00;6,00;22980,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 9";"Moto";2851,00;0,50;1425,50
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 1";"Passeio";117295,00;1,00;117295,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 3";"Passeio";560,00;1,50;840,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 5";"Passeio";69,00;2,00;138,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 2";"Comercial";13246,00;2,00;26492,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 4";"Comercial";33246,00;3,00;99738,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 6";"Comercial";6178,00;4,00;24712,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 7";"Comercial";22765,00;5,00;113825,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 8";"Comercial";4718,00;6,00;28308,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Outros";"Comercial";11599,00;6,00;69594,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 9";"Moto";2701,00;0,50;1350,50
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 1";"Passeio";110061,00;1,00;110061,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 3";"Passeio";527,00;1,50;790,50
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 5";"Passeio";66,00;2,00;132,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 2";"Comercial";16451,00;2,00;32902,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 4";"Comercial";36589,00;3,00;109767,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 6";"Comercial";6539,00;4,00;26156,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 7";"Comercial";24509,00;5,00;122545,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 8";"Comercial";10323,00;6,00;61938,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Crescente";"8 (Itatiaiuçu)";"N/I";"Outros";"Comercial";7148,00;6,00;42888,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 9";"Moto";3569,00;0,50;1784,50
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 1";"Passeio";138808,00;1,00;138808,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 3";"Passeio";611,00;1,50;916,50
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 5";"Passeio";69,00;2,00;138,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 2";"Comercial";15340,00;2,00;30680,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 4";"Comercial";34290,00;3,00;102870,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 6";"Comercial";6157,00;4,00;24628,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 7";"Comercial";22975,00;5,00;114875,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 8";"Comercial";9242,00;6,00;55452,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Outros";"Comercial";7310,00;6,00;43860,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 9";"Moto";3502,00;0,50;1751,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 1";"Passeio";134155,00;1,00;134155,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 3";"Passeio";588,00;1,50;882,00
"AUTOPISTA FERNÃO DIAS";"01/01/2010";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 5";"Passeio";66,00;2,00;132,00
"AUTOPISTA FERNÃO DIAS";"01/02/2010";"Crescente";"2 (Vargem)";"N/I";"Categoria 2";"Comercial";22503,00;2,00;45006,00
"AUTOPISTA FERNÃO DIAS";"01/02/2010";"Crescente";"2 (Vargem)";"N/I";"Categoria 4";"Comercial";39416,00;3,00;118248,00
"AUTOPISTA FERNÃO DIAS";"01/02/2010";"Crescente";"2 (Vargem)";"N/I";"Categoria 6";"Comercial";7461,00;4,00;29844,00
"AUTOPISTA FERNÃO DIAS";"01/02/2010";"Crescente";"2 (Vargem)";"N/I";"Categoria 7";"Comercial";30636,00;5,00;153180,00
"AUTOPISTA FERNÃO DIAS";"01/02/2010";"Crescente";"2 (Vargem)";"N/I";"Categoria 8";"Comercial";11999,00;6,00;71994,00
"AUTOPISTA FERNÃO DIAS";"01/02/2010";"Crescente";"2 (Vargem)";"N/I";"Outros";"Comercial";11022,00;6,00;66132,00
"AUTOPISTA FERNÃO DIAS";"01/02/2010";"Crescente";"2 (Vargem)";"N/I";"Categoria 9";"Moto";8797,00;0,50;4398,50
"AUTOPISTA FERNÃO DIAS";"01/02/2010";"Crescente";"2 (Vargem)";"N/I";"Categoria 1";"Passeio";214589,00;1,00;214589,00
"AUTOPISTA FERNÃO DIAS";"01/02/2010";"Crescente";"2 (Vargem)";"N/I";"Categoria 3";"Passeio";522,00;1,50;783,00
"AUTOPISTA FERNÃO DIAS";"01/02/2010";"Crescente";"2 (Vargem)";"N/I";"Categoria 5";"Passeio";42,00;2,00;84,00
"AUTOPISTA FERNÃO DIAS";"01/02/2010";"Decrescente";"2 (Vargem)";"N/I";"Categoria 2";"Comercial";22089,00;2,00;44178,00
"AUTOPISTA FERNÃO DIAS";"01/02/2010";"Decrescente";"2 (Vargem)";"N/I";"Categoria 4";"Comercial";38628,00;3,00;115884,00
"AUTOPISTA FERNÃO DIAS";"01/02/2010";"Decrescente";"2 (Vargem)";"N/I";"Categoria 6";"Comercial";7405,00;4,00;29620,00
"AUTOPISTA FERNÃO DIAS";"01/02/2010";"Decrescente";"2 (Vargem)";"N/I";"Categoria 7";"Comercial";30209,00;5,00;151045,00
"AUTOPISTA FERNÃO DIAS";"01/02/2010";"Decrescente";"2 (Vargem)";"N/I";"Categoria 8";"Comercial";13698,00;6,00;82188,00
"AUTOPISTA FERNÃO DIAS";"01/02/2010";"Decrescente";"2 (Vargem)";"N/I";"Outros";"Comercial";8691,00;6,00;52146,00
"AUTOPISTA FERNÃO DIAS";"01/02/2010";"Decrescente";"2 (Vargem)";"N/I";"Categoria 9";"Moto";8519,00;0,50;4259,50
"AUTOPISTA FERNÃO DIAS";"01/02/2010";"Decrescente";"2 (Vargem)";"N/I";"Categoria 1";"Passeio";210470,00;1,00;210470,00
"AUTOPISTA FERNÃO DIAS";"01/02/2010";"Decrescente";"2 (Vargem)";"N/I";"Categoria 3";"Passeio";530,00;1,50;795,00
"AUTOPISTA FERNÃO DIAS";"01/02/2010";"Decrescente";"2 (Vargem)";"N/I";"Categoria 5";"Passeio";43,00;2,00;86,00
"AUTOPISTA FERNÃO DIAS";"01/02/2010";"Crescente";"3 (Cambuí)";"N/I";"Categoria 2";"Comercial";20058,00;2,00;40116,00
"AUTOPISTA FERNÃO DIAS";"01/02/2010";"Crescente";"3 (Cambuí)";"N/I";"Categoria 4";"Comercial";36690,00;3,00;110070,00
"AUTOPISTA FERNÃO DIAS";"01/02/2010";"Crescente";"3 (Cambuí)";"N/I";"Categoria 6";"Comercial";6924,00;4,00;27696,00
"AUTOPISTA FERNÃO DIAS";"01/02/2010";"Crescente";"3 (Cambuí)";"N/I";"Categoria 7";"Comercial";28313,00;5,00;141565,00
"AUTOPISTA FERNÃO DIAS";"01/02/2010";"Crescente";"3 (Cambuí)";"N/I";"Categoria 8";"Comercial";10969,00;6,00;65814,00
"AUTOPISTA FERNÃO DIAS";"01/02/2010";"Crescente";"3 (Cambuí)";"N/I";"Outros";"Comercial";11529,00;6,00;69174,00
"AUTOPISTA FERNÃO DIAS";"01/02/2010";"Crescente";"3 (Cambuí)";"N/I";"Categoria 9";"Moto";6333,00;0,50;3166,50
"AUTOPISTA FERNÃO DIAS";"01/02/2010";"Crescente";"3 (Cambuí)";"N/I";"Categoria 1";"Passeio";146704,00;1,00;146704,00
"AUTOPISTA FERNÃO DIAS";"01/02/2010";"Crescente";"3 (Cambuí)";"N/I";"Categoria 3";"Passeio";431,00;1,50;646,50
"AUTOPISTA FERNÃO DIAS";"01/02/2010";"Crescente";"3 (Cambuí)";"N/I";"Categoria 5";"Passeio";43,00;2,00;86,00
"AUTOPISTA FERNÃO DIAS";"01/02/2010";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 2";"Comercial";19613,00;2,00;39226,00
"AUTOPISTA FERNÃO DIAS";"01/02/2010";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 4";"Comercial";35779,00;3,00;107337,00
