concessionaria;mes_ano;sentido;praca;tipo_de_cobranca;categoria;tipo_de_veiculo;volume_total;multiplicador_de_tarifa;volume_veiculo_equivalente
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Crescente";"2 (Vargem)";"N/I";"Categoria 6";"Comercial";13887,00;4,00;55548,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Crescente";"2 (Vargem)";"N/I";"Categoria 7";"Comercial";34681,00;5,00;173405,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Crescente";"2 (Vargem)";"N/I";"Categoria 8";"Comercial";33931,00;6,00;203586,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Crescente";"2 (Vargem)";"N/I";"Outros";"Comercial";12530,00;6,00;75180,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Crescente";"2 (Vargem)";"N/I";"Categoria 9";"Moto";11200,00;0,50;5600,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Crescente";"2 (Vargem)";"N/I";"Categoria 1";"Passeio";263841,00;1,00;263841,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Crescente";"2 (Vargem)";"N/I";"Categoria 3";"Passeio";812,00;1,50;1218,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Crescente";"2 (Vargem)";"N/I";"Categoria 5";"Passeio";91,00;2,00;182,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Decrescente";"2 (Vargem)";"N/I";"Categoria 2";"Comercial";29110,00;2,00;58220,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Decrescente";"2 (Vargem)";"N/I";"Categoria 4";"Comercial";49733,00;3,00;149199,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Decrescente";"2 (Vargem)";"N/I";"Categoria 6";"Comercial";13605,00;4,00;54420,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Decrescente";"2 (Vargem)";"N/I";"Categoria 7";"Comercial";34711,00;5,00;173555,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Decrescente";"2 (Vargem)";"N/I";"Categoria 8";"Comercial";32235,00;6,00;193410,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Decrescente";"2 (Vargem)";"N/I";"Outros";"Comercial";12166,00;6,00;72996,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Decrescente";"2 (Vargem)";"N/I";"Categoria 9";"Moto";11131,00;0,50;5565,50
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Decrescente";"2 (Vargem)";"N/I";"Categoria 1";"Passeio";290024,00;1,00;290024,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Decrescente";"2 (Vargem)";"N/I";"Categoria 3";"Passeio";934,00;1,50;1401,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Decrescente";"2 (Vargem)";"N/I";"Categoria 5";"Passeio";93,00;2,00;186,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Crescente";"3 (Cambuí)";"N/I";"Categoria 2";"Comercial";23914,00;2,00;47828,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Crescente";"3 (Cambuí)";"N/I";"Categoria 4";"Comercial";43458,00;3,00;130374,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Crescente";"3 (Cambuí)";"N/I";"Categoria 6";"Comercial";13107,00;4,00;52428,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Crescente";"3 (Cambuí)";"N/I";"Categoria 7";"Comercial";31186,00;5,00;155930,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Crescente";"3 (Cambuí)";"N/I";"Categoria 8";"Comercial";32424,00;6,00;194544,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Crescente";"3 (Cambuí)";"N/I";"Outros";"Comercial";12660,00;6,00;75960,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Crescente";"3 (Cambuí)";"N/I";"Categoria 9";"Moto";5639,00;0,50;2819,50
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Crescente";"3 (Cambuí)";"N/I";"Categoria 1";"Passeio";165714,00;1,00;165714,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Crescente";"3 (Cambuí)";"N/I";"Categoria 3";"Passeio";647,00;1,50;970,50
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Crescente";"3 (Cambuí)";"N/I";"Categoria 5";"Passeio";82,00;2,00;164,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 2";"Comercial";24691,00;2,00;49382,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 4";"Comercial";44187,00;3,00;132561,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 6";"Comercial";12885,00;4,00;51540,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 7";"Comercial";31324,00;5,00;156620,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 8";"Comercial";30785,00;6,00;184710,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Decrescente";"3 (Cambuí)";"N/I";"Outros";"Comercial";12118,00;6,00;72708,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 9";"Moto";5688,00;0,50;2844,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 1";"Passeio";185241,00;1,00;185241,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 3";"Passeio";784,00;1,50;1176,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 5";"Passeio";88,00;2,00;176,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 2";"Comercial";19364,00;2,00;38728,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 4";"Comercial";46100,00;3,00;138300,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 6";"Comercial";13623,00;4,00;54492,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 7";"Comercial";31465,00;5,00;157325,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 8";"Comercial";35534,00;6,00;213204,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Crescente";"4 (São Gonçalo)";"N/I";"Outros";"Comercial";13627,00;6,00;81762,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 9";"Moto";2479,00;0,50;1239,50
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 1";"Passeio";116812,00;1,00;116812,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 3";"Passeio";760,00;1,50;1140,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 5";"Passeio";103,00;2,00;206,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 2";"Comercial";20138,00;2,00;40276,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 4";"Comercial";47491,00;3,00;142473,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 6";"Comercial";13672,00;4,00;54688,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 7";"Comercial";31303,00;5,00;156515,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 8";"Comercial";34147,00;6,00;204882,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Decrescente";"4 (São Gonçalo)";"N/I";"Outros";"Comercial";13155,00;6,00;78930,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 9";"Moto";2508,00;0,50;1254,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 1";"Passeio";128282,00;1,00;128282,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 3";"Passeio";860,00;1,50;1290,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 5";"Passeio";106,00;2,00;212,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 2";"Comercial";17453,00;2,00;34906,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 4";"Comercial";46334,00;3,00;139002,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 6";"Comercial";13592,00;4,00;54368,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 7";"Comercial";30014,00;5,00;150070,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 8";"Comercial";36626,00;6,00;219756,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Outros";"Comercial";13169,00;6,00;79014,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 9";"Moto";2454,00;0,50;1227,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 1";"Passeio";106226,00;1,00;106226,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 3";"Passeio";777,00;1,50;1165,50
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 5";"Passeio";118,00;2,00;236,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 2";"Comercial";18293,00;2,00;36586,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 4";"Comercial";47075,00;3,00;141225,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 6";"Comercial";13648,00;4,00;54592,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 7";"Comercial";30146,00;5,00;150730,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 8";"Comercial";35322,00;6,00;211932,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Outros";"Comercial";12599,00;6,00;75594,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 9";"Moto";2433,00;0,50;1216,50
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 1";"Passeio";113770,00;1,00;113770,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 3";"Passeio";821,00;1,50;1231,50
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 5";"Passeio";117,00;2,00;234,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 2";"Comercial";15609,00;2,00;31218,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 4";"Comercial";39834,00;3,00;119502,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 6";"Comercial";12288,00;4,00;49152,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 7";"Comercial";26748,00;5,00;133740,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 8";"Comercial";26052,00;6,00;156312,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Outros";"Comercial";8109,00;6,00;48654,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 9";"Moto";2530,00;0,50;1265,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 1";"Passeio";94379,00;1,00;94379,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 3";"Passeio";682,00;1,50;1023,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 5";"Passeio";103,00;2,00;206,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 2";"Comercial";16147,00;2,00;32294,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 4";"Comercial";41702,00;3,00;125106,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 6";"Comercial";12650,00;4,00;50600,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 7";"Comercial";27456,00;5,00;137280,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 8";"Comercial";27356,00;6,00;164136,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Outros";"Comercial";7651,00;6,00;45906,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 9";"Moto";2449,00;0,50;1224,50
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 1";"Passeio";97494,00;1,00;97494,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 3";"Passeio";686,00;1,50;1029,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 5";"Passeio";107,00;2,00;214,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 2";"Comercial";15096,00;2,00;30192,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 4";"Comercial";38648,00;3,00;115944,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 6";"Comercial";12249,00;4,00;48996,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 7";"Comercial";26221,00;5,00;131105,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 8";"Comercial";25557,00;6,00;153342,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Outros";"Comercial";7990,00;6,00;47940,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 9";"Moto";3121,00;0,50;1560,50
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 1";"Passeio";99978,00;1,00;99978,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 3";"Passeio";604,00;1,50;906,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 5";"Passeio";92,00;2,00;184,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 2";"Comercial";15820,00;2,00;31640,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 4";"Comercial";40405,00;3,00;121215,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 6";"Comercial";12371,00;4,00;49484,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 7";"Comercial";27187,00;5,00;135935,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 8";"Comercial";27084,00;6,00;162504,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Outros";"Comercial";7602,00;6,00;45612,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 9";"Moto";3020,00;0,50;1510,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 1";"Passeio";100253,00;1,00;100253,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 3";"Passeio";582,00;1,50;873,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 5";"Passeio";103,00;2,00;206,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 2";"Comercial";18029,00;2,00;36058,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 4";"Comercial";40213,00;3,00;120639,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 6";"Comercial";12383,00;4,00;49532,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 7";"Comercial";26618,00;5,00;133090,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 8";"Comercial";26300,00;6,00;157800,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Crescente";"8 (Itatiaiuçu)";"N/I";"Outros";"Comercial";8034,00;6,00;48204,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 9";"Moto";3682,00;0,50;1841,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 1";"Passeio";126606,00;1,00;126606,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 3";"Passeio";712,00;1,50;1068,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 5";"Passeio";118,00;2,00;236,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 2";"Comercial";18668,00;2,00;37336,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 4";"Comercial";41736,00;3,00;125208,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 6";"Comercial";12650,00;4,00;50600,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 7";"Comercial";27682,00;5,00;138410,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 8";"Comercial";27692,00;6,00;166152,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Outros";"Comercial";7406,00;6,00;44436,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 9";"Moto";3478,00;0,50;1739,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 1";"Passeio";122907,00;1,00;122907,00
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 3";"Passeio";681,00;1,50;1021,50
"AUTOPISTA FERNÃO DIAS";"01/05/2013";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 5";"Passeio";121,00;2,00;242,00
"AUTOPISTA FERNÃO DIAS";"01/06/2013";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Categoria 2";"Comercial";54764,00;2,00;109528,00
"AUTOPISTA FERNÃO DIAS";"01/06/2013";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Categoria 4";"Comercial";57938,00;3,00;173814,00
"AUTOPISTA FERNÃO DIAS";"01/06/2013";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Categoria 6";"Comercial";11220,00;4,00;44880,00
"AUTOPISTA FERNÃO DIAS";"01/06/2013";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Categoria 7";"Comercial";29598,00;5,00;147990,00
"AUTOPISTA FERNÃO DIAS";"01/06/2013";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Categoria 8";"Comercial";24045,00;6,00;144270,00
"AUTOPISTA FERNÃO DIAS";"01/06/2013";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Outros";"Comercial";8522,00;6,00;51132,00
"AUTOPISTA FERNÃO DIAS";"01/06/2013";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Categoria 9";"Moto";19775,00;0,50;9887,50
"AUTOPISTA FERNÃO DIAS";"01/06/2013";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Categoria 1";"Passeio";669910,00;1,00;669910,00
"AUTOPISTA FERNÃO DIAS";"01/06/2013";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Categoria 3";"Passeio";1184,00;1,50;1776,00
"AUTOPISTA FERNÃO DIAS";"01/06/2013";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Categoria 5";"Passeio";107,00;2,00;214,00
"AUTOPISTA FERNÃO DIAS";"01/06/2013";"Crescente";"1 Sul (Mairiporã)";"N/I";"Categoria 2";"Comercial";57720,00;2,00;115440,00
"AUTOPISTA FERNÃO DIAS";"01/06/2013";"Crescente";"1 Sul (Mairiporã)";"N/I";"Categoria 4";"Comercial";58853,00;3,00;176559,00
"AUTOPISTA FERNÃO DIAS";"01/06/2013";"Crescente";"1 Sul (Mairiporã)";"N/I";"Categoria 6";"Comercial";11984,00;4,00;47936,00
"AUTOPISTA FERNÃO DIAS";"01/06/2013";"Crescente";"1 Sul (Mairiporã)";"N/I";"Categoria 7";"Comercial";30454,00;5,00;152270,00
"AUTOPISTA FERNÃO DIAS";"01/06/2013";"Crescente";"1 Sul (Mairiporã)";"N/I";"Categoria 8";"Comercial";23576,00;6,00;141456,00
"AUTOPISTA FERNÃO DIAS";"01/06/2013";"Crescente";"1 Sul (Mairiporã)";"N/I";"Outros";"Comercial";7441,00;6,00;44646,00
"AUTOPISTA FERNÃO DIAS";"01/06/2013";"Crescente";"1 Sul (Mairiporã)";"N/I";"Categoria 9";"Moto";18821,00;0,50;9410,50
"AUTOPISTA FERNÃO DIAS";"01/06/2013";"Crescente";"1 Sul (Mairiporã)";"N/I";"Categoria 1";"Passeio";692231,00;1,00;692231,00
"AUTOPISTA FERNÃO DIAS";"01/06/2013";"Crescente";"1 Sul (Mairiporã)";"N/I";"Categoria 3";"Passeio";1139,00;1,50;1708,50
"AUTOPISTA FERNÃO DIAS";"01/06/2013";"Crescente";"1 Sul (Mairiporã)";"N/I";"Categoria 5";"Passeio";115,00;2,00;230,00
"AUTOPISTA FERNÃO DIAS";"01/06/2013";"Crescente";"2 (Vargem)";"N/I";"Categoria 2";"Comercial";27564,00;2,00;55128,00
"AUTOPISTA FERNÃO DIAS";"01/06/2013";"Crescente";"2 (Vargem)";"N/I";"Categoria 4";"Comercial";46773,00;3,00;140319,00
"AUTOPISTA FERNÃO DIAS";"01/06/2013";"Crescente";"2 (Vargem)";"N/I";"Categoria 6";"Comercial";13096,00;4,00;52384,00
"AUTOPISTA FERNÃO DIAS";"01/06/2013";"Crescente";"2 (Vargem)";"N/I";"Categoria 7";"Comercial";33489,00;5,00;167445,00
"AUTOPISTA FERNÃO DIAS";"01/06/2013";"Crescente";"2 (Vargem)";"N/I";"Categoria 8";"Comercial";32596,00;6,00;195576,00
"AUTOPISTA FERNÃO DIAS";"01/06/2013";"Crescente";"2 (Vargem)";"N/I";"Outros";"Comercial";11917,00;6,00;71502,00
"AUTOPISTA FERNÃO DIAS";"01/06/2013";"Crescente";"2 (Vargem)";"N/I";"Categoria 9";"Moto";10761,00;0,50;5380,50
"AUTOPISTA FERNÃO DIAS";"01/06/2013";"Crescente";"2 (Vargem)";"N/I";"Categoria 1";"Passeio";278573,00;1,00;278573,00
"AUTOPISTA FERNÃO DIAS";"01/06/2013";"Crescente";"2 (Vargem)";"N/I";"Categoria 3";"Passeio";978,00;1,50;1467,00
"AUTOPISTA FERNÃO DIAS";"01/06/2013";"Crescente";"2 (Vargem)";"N/I";"Categoria 5";"Passeio";123,00;2,00;246,00
"AUTOPISTA FERNÃO DIAS";"01/06/2013";"Decrescente";"2 (Vargem)";"N/I";"Categoria 2";"Comercial";28011,00;2,00;56022,00
"AUTOPISTA FERNÃO DIAS";"01/06/2013";"Decrescente";"2 (Vargem)";"N/I";"Categoria 4";"Comercial";47279,00;3,00;141837,00
"AUTOPISTA FERNÃO DIAS";"01/06/2013";"Decrescente";"2 (Vargem)";"N/I";"Categoria 6";"Comercial";12938,00;4,00;51752,00
"AUTOPISTA FERNÃO DIAS";"01/06/2013";"Decrescente";"2 (Vargem)";"N/I";"Categoria 7";"Comercial";33344,00;5,00;166720,00
