concessionaria;mes_ano;sentido;praca;tipo_de_cobranca;categoria;tipo_de_veiculo;volume_total;multiplicador_de_tarifa;volume_veiculo_equivalente
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 9";"Moto";2397,00;0,50;1198,50
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 1";"Passeio";133959,00;1,00;133959,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 3";"Passeio";925,00;1,50;1387,50
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 5";"Passeio";93,00;2,00;186,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 2";"Comercial";16419,00;2,00;32838,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 4";"Comercial";40398,00;3,00;121194,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 6";"Comercial";11592,00;4,00;46368,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 7";"Comercial";25567,00;5,00;127835,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 8";"Comercial";23011,00;6,00;138066,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Outros";"Comercial";6931,00;6,00;41586,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 9";"Moto";2110,00;0,50;1055,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 1";"Passeio";121073,00;1,00;121073,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 3";"Passeio";835,00;1,50;1252,50
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 5";"Passeio";104,00;2,00;208,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 2";"Comercial";16716,00;2,00;33432,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 4";"Comercial";41803,00;3,00;125409,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 6";"Comercial";11464,00;4,00;45856,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 7";"Comercial";26057,00;5,00;130285,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 8";"Comercial";24166,00;6,00;144996,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Outros";"Comercial";6900,00;6,00;41400,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 9";"Moto";2123,00;0,50;1061,50
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 1";"Passeio";116275,00;1,00;116275,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 3";"Passeio";805,00;1,50;1207,50
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 5";"Passeio";91,00;2,00;182,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 2";"Comercial";15489,00;2,00;30978,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 4";"Comercial";38584,00;3,00;115752,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 6";"Comercial";10994,00;4,00;43976,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 7";"Comercial";24916,00;5,00;124580,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 8";"Comercial";22216,00;6,00;133296,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Outros";"Comercial";7210,00;6,00;43260,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 9";"Moto";2735,00;0,50;1367,50
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 1";"Passeio";121789,00;1,00;121789,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 3";"Passeio";721,00;1,50;1081,50
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 5";"Passeio";83,00;2,00;166,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 2";"Comercial";16029,00;2,00;32058,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 4";"Comercial";40039,00;3,00;120117,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 6";"Comercial";11193,00;4,00;44772,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 7";"Comercial";25673,00;5,00;128365,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 8";"Comercial";23390,00;6,00;140340,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Outros";"Comercial";6541,00;6,00;39246,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 9";"Moto";2884,00;0,50;1442,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 1";"Passeio";117706,00;1,00;117706,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 3";"Passeio";732,00;1,50;1098,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 5";"Passeio";82,00;2,00;164,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 2";"Comercial";17916,00;2,00;35832,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 4";"Comercial";39954,00;3,00;119862,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 6";"Comercial";11158,00;4,00;44632,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 7";"Comercial";25430,00;5,00;127150,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 8";"Comercial";22724,00;6,00;136344,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"8 (Itatiaiuçu)";"N/I";"Outros";"Comercial";7181,00;6,00;43086,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 9";"Moto";3497,00;0,50;1748,50
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 1";"Passeio";147188,00;1,00;147188,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 3";"Passeio";811,00;1,50;1216,50
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 5";"Passeio";104,00;2,00;208,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 2";"Comercial";18464,00;2,00;36928,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 4";"Comercial";41068,00;3,00;123204,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 6";"Comercial";11244,00;4,00;44976,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 7";"Comercial";26202,00;5,00;131010,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 8";"Comercial";23924,00;6,00;143544,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Outros";"Comercial";6637,00;6,00;39822,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 9";"Moto";3682,00;0,50;1841,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 1";"Passeio";145056,00;1,00;145056,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 3";"Passeio";860,00;1,50;1290,00
"AUTOPISTA FERNÃO DIAS";"01/07/2012";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 5";"Passeio";103,00;2,00;206,00
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Categoria 2";"Comercial";62965,00;2,00;125930,00
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Categoria 4";"Comercial";68098,00;3,00;204294,00
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Categoria 6";"Comercial";11548,00;4,00;46192,00
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Categoria 7";"Comercial";36276,00;5,00;181380,00
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Categoria 8";"Comercial";26269,00;6,00;157614,00
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Outros";"Comercial";9764,00;6,00;58584,00
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Categoria 9";"Moto";23019,00;0,50;11509,50
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Categoria 1";"Passeio";689023,00;1,00;689023,00
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Categoria 3";"Passeio";1190,00;1,50;1785,00
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Categoria 5";"Passeio";60,00;2,00;120,00
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Crescente";"1 Sul (Mairiporã)";"N/I";"Categoria 2";"Comercial";67333,00;2,00;134666,00
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Crescente";"1 Sul (Mairiporã)";"N/I";"Categoria 4";"Comercial";67450,00;3,00;202350,00
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Crescente";"1 Sul (Mairiporã)";"N/I";"Categoria 6";"Comercial";11790,00;4,00;47160,00
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Crescente";"1 Sul (Mairiporã)";"N/I";"Categoria 7";"Comercial";34619,00;5,00;173095,00
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Crescente";"1 Sul (Mairiporã)";"N/I";"Categoria 8";"Comercial";25149,00;6,00;150894,00
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Crescente";"1 Sul (Mairiporã)";"N/I";"Outros";"Comercial";8631,00;6,00;51786,00
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Crescente";"1 Sul (Mairiporã)";"N/I";"Categoria 9";"Moto";22394,00;0,50;11197,00
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Crescente";"1 Sul (Mairiporã)";"N/I";"Categoria 1";"Passeio";686193,00;1,00;686193,00
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Crescente";"1 Sul (Mairiporã)";"N/I";"Categoria 3";"Passeio";1064,00;1,50;1596,00
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Crescente";"1 Sul (Mairiporã)";"N/I";"Categoria 5";"Passeio";68,00;2,00;136,00
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Crescente";"2 (Vargem)";"N/I";"Categoria 2";"Comercial";30657,00;2,00;61314,00
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Crescente";"2 (Vargem)";"N/I";"Categoria 4";"Comercial";51082,00;3,00;153246,00
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Crescente";"2 (Vargem)";"N/I";"Categoria 6";"Comercial";14334,00;4,00;57336,00
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Crescente";"2 (Vargem)";"N/I";"Categoria 7";"Comercial";36375,00;5,00;181875,00
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Crescente";"2 (Vargem)";"N/I";"Categoria 8";"Comercial";32880,00;6,00;197280,00
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Crescente";"2 (Vargem)";"N/I";"Outros";"Comercial";12943,00;6,00;77658,00
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Crescente";"2 (Vargem)";"N/I";"Categoria 9";"Moto";12219,00;0,50;6109,50
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Crescente";"2 (Vargem)";"N/I";"Categoria 1";"Passeio";248450,00;1,00;248450,00
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Crescente";"2 (Vargem)";"N/I";"Categoria 3";"Passeio";862,00;1,50;1293,00
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Crescente";"2 (Vargem)";"N/I";"Categoria 5";"Passeio";89,00;2,00;178,00
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Decrescente";"2 (Vargem)";"N/I";"Categoria 2";"Comercial";31085,00;2,00;62170,00
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Decrescente";"2 (Vargem)";"N/I";"Categoria 4";"Comercial";51599,00;3,00;154797,00
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Decrescente";"2 (Vargem)";"N/I";"Categoria 6";"Comercial";14815,00;4,00;59260,00
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Decrescente";"2 (Vargem)";"N/I";"Categoria 7";"Comercial";36282,00;5,00;181410,00
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Decrescente";"2 (Vargem)";"N/I";"Categoria 8";"Comercial";31889,00;6,00;191334,00
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Decrescente";"2 (Vargem)";"N/I";"Outros";"Comercial";12470,00;6,00;74820,00
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Decrescente";"2 (Vargem)";"N/I";"Categoria 9";"Moto";12186,00;0,50;6093,00
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Decrescente";"2 (Vargem)";"N/I";"Categoria 1";"Passeio";251497,00;1,00;251497,00
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Decrescente";"2 (Vargem)";"N/I";"Categoria 3";"Passeio";905,00;1,50;1357,50
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Decrescente";"2 (Vargem)";"N/I";"Categoria 5";"Passeio";86,00;2,00;172,00
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Crescente";"3 (Cambuí)";"N/I";"Categoria 2";"Comercial";25838,00;2,00;51676,00
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Crescente";"3 (Cambuí)";"N/I";"Categoria 4";"Comercial";46545,00;3,00;139635,00
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Crescente";"3 (Cambuí)";"N/I";"Categoria 6";"Comercial";13382,00;4,00;53528,00
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Crescente";"3 (Cambuí)";"N/I";"Categoria 7";"Comercial";33233,00;5,00;166165,00
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Crescente";"3 (Cambuí)";"N/I";"Categoria 8";"Comercial";31763,00;6,00;190578,00
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Crescente";"3 (Cambuí)";"N/I";"Outros";"Comercial";12939,00;6,00;77634,00
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Crescente";"3 (Cambuí)";"N/I";"Categoria 9";"Moto";6143,00;0,50;3071,50
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Crescente";"3 (Cambuí)";"N/I";"Categoria 1";"Passeio";159213,00;1,00;159213,00
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Crescente";"3 (Cambuí)";"N/I";"Categoria 3";"Passeio";721,00;1,50;1081,50
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Crescente";"3 (Cambuí)";"N/I";"Categoria 5";"Passeio";80,00;2,00;160,00
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 2";"Comercial";26285,00;2,00;52570,00
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 4";"Comercial";47178,00;3,00;141534,00
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 6";"Comercial";13459,00;4,00;53836,00
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 7";"Comercial";33507,00;5,00;167535,00
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 8";"Comercial";30714,00;6,00;184284,00
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Decrescente";"3 (Cambuí)";"N/I";"Outros";"Comercial";12673,00;6,00;76038,00
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 9";"Moto";6236,00;0,50;3118,00
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 1";"Passeio";161982,00;1,00;161982,00
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 3";"Passeio";771,00;1,50;1156,50
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 5";"Passeio";73,00;2,00;146,00
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 2";"Comercial";20816,00;2,00;41632,00
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 4";"Comercial";49314,00;3,00;147942,00
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 6";"Comercial";14077,00;4,00;56308,00
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 7";"Comercial";33122,00;5,00;165610,00
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 8";"Comercial";34348,00;6,00;206088,00
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Crescente";"4 (São Gonçalo)";"N/I";"Outros";"Comercial";13818,00;6,00;82908,00
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 9";"Moto";2280,00;0,50;1140,00
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 1";"Passeio";108604,00;1,00;108604,00
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 3";"Passeio";699,00;1,50;1048,50
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 5";"Passeio";82,00;2,00;164,00
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 2";"Comercial";21281,00;2,00;42562,00
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 4";"Comercial";50724,00;3,00;152172,00
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 6";"Comercial";14203,00;4,00;56812,00
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 7";"Comercial";33627,00;5,00;168135,00
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 8";"Comercial";33555,00;6,00;201330,00
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Decrescente";"4 (São Gonçalo)";"N/I";"Outros";"Comercial";13478,00;6,00;80868,00
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 9";"Moto";2307,00;0,50;1153,50
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 1";"Passeio";110066,00;1,00;110066,00
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 3";"Passeio";746,00;1,50;1119,00
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 5";"Passeio";76,00;2,00;152,00
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 2";"Comercial";17991,00;2,00;35982,00
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 4";"Comercial";49727,00;3,00;149181,00
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 6";"Comercial";14252,00;4,00;57008,00
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 7";"Comercial";31523,00;5,00;157615,00
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 8";"Comercial";36087,00;6,00;216522,00
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Outros";"Comercial";13790,00;6,00;82740,00
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 9";"Moto";2370,00;0,50;1185,00
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 1";"Passeio";97782,00;1,00;97782,00
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 3";"Passeio";693,00;1,50;1039,50
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 5";"Passeio";99,00;2,00;198,00
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 2";"Comercial";18678,00;2,00;37356,00
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 4";"Comercial";50911,00;3,00;152733,00
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 6";"Comercial";14463,00;4,00;57852,00
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 7";"Comercial";31822,00;5,00;159110,00
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 8";"Comercial";34560,00;6,00;207360,00
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Outros";"Comercial";13075,00;6,00;78450,00
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 9";"Moto";2468,00;0,50;1234,00
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 1";"Passeio";99103,00;1,00;99103,00
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 3";"Passeio";739,00;1,50;1108,50
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 5";"Passeio";89,00;2,00;178,00
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 2";"Comercial";16390,00;2,00;32780,00
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 4";"Comercial";41780,00;3,00;125340,00
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 6";"Comercial";13034,00;4,00;52136,00
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 7";"Comercial";27674,00;5,00;138370,00
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 8";"Comercial";24918,00;6,00;149508,00
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Outros";"Comercial";7539,00;6,00;45234,00
"AUTOPISTA FERNÃO DIAS";"01/08/2012";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 9";"Moto";2036,00;0,50;1018,00
